Program_Code,Institution_Name,departments,Programme_Name,Cutoff_2023,Cutoff_2022,Subject_1,Subject_2,Subject_3,Subject_4
1057680,EGERTON UNIVERSITY,Education,BACHELOR OF EDUCATION (EARLY CHILDHOOD DEVELOPMENT EDUCATION),23.201,22.358,"HAG(311)/GEO(312)/CRE(3
13)/IRE(314)/HRE(315)/SEE
(316)/ENG(101)/KIS(102)/
MAT A(121)/MAT
B(122)/HSC(441)/ARD(442)
/CMP(451)/FRE(501)/GER(
502)/ARB(503)/KSL(504)/M
UC(511)/ACC(561)/COM(5
62)/BST(565):C+","HAG(311)/GEO(312)/CRE(3
13)/IRE(314)/HRE(315)/SEE(
316)/ENG(101)/KIS(102)/M
AT A(121)/MAT
B(122)/HSC(441)/ARD(442)
/CMP(451)/FRE(501)/GER(5
02)/ARB(503)/KSL(504)/MU
C(511)/ACC(561)/COM(562
)/BST(565):C+",,
1090680,SCOTT CHRISTIAN UNIVERSITY,Education,BACHELOR OF EDUCATION (EARLY CHILDHOOD DEVELOPMENT EDUCATION),21.858,22.358,"HAG(311)/GEO(312)/CRE(3
13)/IRE(314)/HRE(315)/SEE
(316)/ENG(101)/KIS(102)/
MAT A(121)/MAT
B(122)/HSC(441)/ARD(442)
/CMP(451)/FRE(501)/GER(
502)/ARB(503)/KSL(504)/M
UC(511)/ACC(561)/COM(5
62)/BST(565):C+","HAG(311)/GEO(312)/CRE(3
13)/IRE(314)/HRE(315)/SEE(
316)/ENG(101)/KIS(102)/M
AT A(121)/MAT
B(122)/HSC(441)/ARD(442)
/CMP(451)/FRE(501)/GER(5
02)/ARB(503)/KSL(504)/MU
C(511)/ACC(561)/COM(562
)/BST(565):C+",,
1105680,CHUKA UNIVERSITY,Education,BACHELOR OF EDUCATION (EARLY CHILDHOOD DEVELOPMENT EDUCATION),24.041,22.358,"HAG(311)/GEO(312)/CRE(3
13)/IRE(314)/HRE(315)/SEE
(316)/ENG(101)/KIS(102)/
MAT A(121)/MAT
B(122)/HSC(441)/ARD(442)
/CMP(451)/FRE(501)/GER(
502)/ARB(503)/KSL(504)/M
UC(511)/ACC(561)/COM(5
62)/BST(565):C+","HAG(311)/GEO(312)/CRE(3
13)/IRE(314)/HRE(315)/SEE(
316)/ENG(101)/KIS(102)/M
AT A(121)/MAT
B(122)/HSC(441)/ARD(442)
/CMP(451)/FRE(501)/GER(5
02)/ARB(503)/KSL(504)/MU
C(511)/ACC(561)/COM(562
)/BST(565):C+",,
1107680,ST PAULS UNIVERSITY,Education,BACHELOR OF EDUCATION (EARLY CHILDHOOD DEVELOPMENT EDUCATION),21.858,22.358,"HAG(311)/GEO(312)/CRE(3
13)/IRE(314)/HRE(315)/SEE
(316)/ENG(101)/KIS(102)/
MAT A(121)/MAT
B(122)/HSC(441)/ARD(442)
/CMP(451)/FRE(501)/GER(
502)/ARB(503)/KSL(504)/M
UC(511)/ACC(561)/COM(5
62)/BST(565):C+","HAG(311)/GEO(312)/CRE(3
13)/IRE(314)/HRE(315)/SEE(
316)/ENG(101)/KIS(102)/M
AT A(121)/MAT
B(122)/HSC(441)/ARD(442)
/CMP(451)/FRE(501)/GER(5
02)/ARB(503)/KSL(504)/MU
C(511)/ACC(561)/COM(562
)/BST(565):C+",,
"PROG
CODE",INSTITUTION NAME,Other,PROGRAMME NAME,CUTOFF - 2023,CUTOFF - 2022,SUBJECT 1,SUBJECT 2,SUBJECT 3,SUBJECT 4
1165680,MAASAI MARA UNIVERSITY,Education,BACHELOR OF EDUCATION (EARLY CHILDHOOD DEVELOPMENT EDUCATION),21.858,22.358,"HAG(311)/GEO(312)/CRE(3
13)/IRE(314)/HRE(315)/SEE
(316)/ENG(101)/KIS(102)/
MAT A(121)/MAT
B(122)/HSC(441)/ARD(442)
/CMP(451)/FRE(501)/GER(
502)/ARB(503)/KSL(504)/M
UC(511)/ACC(561)/COM(5
62)/BST(565):C+","HAG(311)/GEO(312)/CRE(3
13)/IRE(314)/HRE(315)/SEE(
316)/ENG(101)/KIS(102)/M
AT A(121)/MAT
B(122)/HSC(441)/ARD(442)
/CMP(451)/FRE(501)/GER(5
02)/ARB(503)/KSL(504)/MU
C(511)/ACC(561)/COM(562
)/BST(565):C+",,
1279681,MOUNT KENYA UNIVERSITY,IT,BACHELOR OF SCIENCE IN HEALTH RECORDS AND INFORMATION TECHNOLOGY,15.864,17.043,BIO(231)/BSC(235):C-,MAT A(121):C,ENG(101)/KIS(102):C+,"PHY(232)/CHE(233)/PSC(23
4):C"
1105681,CHUKA UNIVERSITY,Pure Sciences,BACHELOR OF SCIENCE IN HEALTH RECORDS AND INFORMATION MANAGEMENT,24.991,28.565,BIO(231)/BSC(235):C-,MAT A(121):C,ENG(101)/KIS(102):C+,"PHY(232)/CHE(233)/PSC(23
4):C"
4275681,AMREF INTERNATIONAL UNIVERSITY,Pure Sciences,BACHELOR OF SCIENCE IN HEALTH RECORDS AND INFORMATION MANAGEMENT,15.864,-,BIO(231)/BSC(235):C-,MAT A(121):C,ENG(101)/KIS(102):C+,"PHY(232)/CHE(233)/PSC(23
4):C"
1580681,"KENYATTA UNIVERSITY - MAMA NGINA
UNIVERSITY COLLEGE",Pure Sciences,BACHELOR OF SCIENCE (HEALTH RECORDS AND INFORMATION MANAGEMENT),27.15,25.999,BIO(231)/BSC(235):C-,MAT A(121):C,ENG(101)/KIS(102):C+,"PHY(232)/CHE(233)/PSC(23
4):C"
1166681,SOUTH EASTERN KENYA UNIVERSITY,Pure Sciences,BACHELOR OF SCIENCE (HEALTH RECORDS AND INFORMATION TECHNOLOGY),15.864,24.322,BIO(231)/BSC(235):C-,MAT A(121):C,ENG(101)/KIS(102):C+,"PHY(232)/CHE(233)/PSC(23
4):C"
1279683,MOUNT KENYA UNIVERSITY,Pure Sciences,BACHELOR OF SCIENCE IN REAL ESTATE MANAGEMENT,18.392,18.692,MAT A(121):C+,,,
1077684,KENYA METHODIST UNIVERSITY,Pure Sciences,BACHELOR OF SCIENCE IN TRAVEL AND TOURISM,-,21.444,,,,
1279684,MOUNT KENYA UNIVERSITY,Pure Sciences,BACHELOR OF SCIENCE IN TRAVEL AND TOURISM,23.6,24.37,,,,
1080684,CO-OPERATIVE UNIVERSITY OF KENYA,Hospitality & Tourism,BACHELOR OF TOURISM AND TRAVEL MANAGEMENT,26.096,28.086,,,,
1279685,MOUNT KENYA UNIVERSITY,Other,BACHELOR OF SOCIAL WORK AND ADMINISTRATION,22.449,22.916,,,,
1570685,TURKANA UNIVERSITY COLLEGE,Other,BACHELOR OF SOCIAL WORK AND ADMINISTRATION,22.449,22.916,,,,
1170986,MACHAKOS UNIVERSITY,Environmental Studies,BACHELOR OF ENVIRONMENTAL STUDIES (ENVIRONMENTAL RESOURCE CONSERVATION),15.864,17.043,BIO(231)/AGR(443):C+,CHE(233)/GEO(312):C+,,
1111686,KENYATTA UNIVERSITY,Pure Sciences,BACHELOR OF ENVIRONMENTAL SCIENCE (RESOURCE CONSERVATION),15.864,17.043,BIO(231)/AGR(443):C+,CHE(233)/GEO(312):C+,,
1057689,EGERTON UNIVERSITY,Agriculture,BACHELOR OF SCIENCE IN ANIMAL HEALTH MANAGEMENT,27.902,30.215,BIO(231):C+,"CHE(233)/MAT
A(121)/PHY(232):C+",,
1229692,MASENO UNIVERSITY,Pure Sciences,"BACHELOR OF SCIENCE (GEOGRAPHY AND NATURAL RESOURCE MANAGEMENT, WITH IT)",18.144,26.024,GEO(312):C+,,,
1515692,TOM MBOYA UNIVERSITY,Pure Sciences,"BACHELOR OF SCIENCE (GEOGRAPHY AND NATURAL RESOURCE MANAGEMENT, WITH IT)",18.144,22.457,GEO(312):C+,,,
1111696,KENYATTA UNIVERSITY,Engineering,BACHELOR OF SCIENCE (BIOMEDICAL ENGINEERING),42.387,41.807,MAT A(121):C,PHY(232):C,CHE(233):C,
1063696,TECHNICAL UNIVERSITY OF MOMBASA,Engineering,BACHELOR OF SCIENCE (MEDICAL ENGINEERING),36.249,36.56,MAT A(121):C,PHY(232):C,CHE(233):C,
1253697,MOI UNIVERSITY,Engineering,BACHELOR OF ENGINEERING (ELECTRICAL AND TELECOMMUNICATION ENGINEERING),38.039,38.526,MAT A(121):C+,PHY(232):C+,CHE(233):C+,ENG(101)/KIS(102):C+
1112699,TECHNICAL UNIVERSITY OF KENYA,Engineering,BACHELOR OF TECHNOLOGY (CHEMICAL ENGINEERING),27.25,25.214,MAT A(121):C+,PHY(232):C+,CHE(233):C+,
1061707,KABARAK UNIVERSITY,Engineering,BACHELOR OF SCIENCE IN TELECOMMUNICATION,15.683,15.982,MAT A(121):C,PHY(232):C,CHE(233):C,
1170707,MACHAKOS UNIVERSITY,IT,BACHELOR OF SCIENCE IN TELECOMMUNICATION AND INFORMATION TECHNOLOGY,15.683,15.982,MAT A(121):C,PHY(232):C,CHE(233):C,
1087709,KISII UNIVERSITY,Pure Sciences,"BACHELOR OF SCIENCE IN MATHEMATICS (PURE MATHEMATICS, APPLIED MATHEMATICS AND STATISTICS)",18.831,19.914,MAT A(121):C+,,,
"PROG
CODE",INSTITUTION NAME,Other,PROGRAMME NAME,CUTOFF - 2023,CUTOFF - 2022,SUBJECT 1,SUBJECT 2,SUBJECT 3,SUBJECT 4
1173709,"DEDAN KIMATHI UNIVERSITY OF
TECHNOLOGY",Pure Sciences,BACHELOR OF SCIENCE IN MATHEMATICS AND MODELLING PROCESSES,18.831,19.914,MAT A(121):C+,,,
1240709,"MERU UNIVERSITY OF SCIENCE AND
TECHNOLOGY",Pure Sciences,BACHELOR OF SCIENCE IN MATHEMATICS & PHYSICS,18.831,19.914,MAT A(121):C+,,,
1279709,MOUNT KENYA UNIVERSITY,Pure Sciences,BACHELOR OF SCIENCE IN STATISTICAL MODELLING WITH DATA SCIENCE,-,-,MAT A(121):C+,,,
1114718,UNIVERSITY OF ELDORET,Engineering,BACHELOR OF ENGINEERING (MECHANICAL & PRODUCTION ENGINEERING),26.898,35.269,MAT A(121):C+,PHY(232):C+,CHE(233):C+,ENG(101)/KIS(102):C+
1253718,MOI UNIVERSITY,Engineering,BACHELOR OF ENGINEERING (MECHANICAL AND PRODUCTION ENGINEERING),36.089,36.19,MAT A(121):C+,PHY(232):C+,CHE(233):C+,ENG(101)/KIS(102):C+
1082719,"MASINDE MULIRO UNIVERSITY OF
SCIENCE & TECHNOLOGY",Pure Sciences,BACHELOR OF SCIENCE (GEOSPATIAL INFORMATION SCIENCE),15.683,17.363,MAT A(121):C+,PHY(232):C+,GEO(312):C,
1249719,"JOMO KENYATTA UNIVERSITY OF
AGRICULTURE AND TECHNOLOGY",Pure Sciences,BACHELOR OF SCIENCE (GEOSPATIAL INFORMATION SCIENCE),27.531,29.784,MAT A(121):C+,PHY(232):C+,GEO(312):C,
1173719,"DEDAN KIMATHI UNIVERSITY OF
TECHNOLOGY",Pure Sciences,BACHELOR OF SCIENCE IN GEOSPATIAL INFORMATION SCIENCE AND REMOTE SENSING,15.683,25.854,MAT A(121):C+,PHY(232):C+,GEO(312):C,
1165719,MAASAI MARA UNIVERSITY,Arts & Humanities,BACHELOR OF ARTS (GEOGRAPHY),15.683,-,MAT A(121):C+,PHY(232):C+,GEO(312):C,
1240603,"MERU UNIVERSITY OF SCIENCE AND
TECHNOLOGY",Pure Sciences,BACHELOR OF SCIENCE (FOOD SCIENCE AND MANAGEMENT),15.864,-,"BIO(231)/AGR(443)/HSC(44
1):C",CHE(233):C,MAT A(121):C,
1249728,"JOMO KENYATTA UNIVERSITY OF
AGRICULTURE AND TECHNOLOGY",Pure Sciences,BACHELOR OF SCIENCE INDUSTRIAL BIOTECHNOLOGY,15.683,16.974,MAT A(121):C,BIO(231):C+,CHE(233):C,
1229732,MASENO UNIVERSITY,Health Sciences,"BACHELOR OF SCIENCE (PUBLIC HEALTH, WITH IT)",33.436,34.339,BIO(231):C+,CHE(233):C+,MAT A(121)/PHY(232):C+,ENG(101)/KIS(102):C+
1053732,"JARAMOGI OGINGA ODINGA UNIVERSITY
OF SCIENCE AND TECHNOLOGY",Health Sciences,BACHELOR OF SCIENCE (PUBLIC HEALTH),25.558,25.063,BIO(231):C+,CHE(233):C+,MAT A(121)/PHY(232):C+,ENG(101)/KIS(102):C+
1118732,UNIVERSITY OF KABIANGA,Health Sciences,BACHELOR OF SCIENCE (PUBLIC HEALTH),29.664,30.613,BIO(231):C+,CHE(233):C+,MAT A(121)/PHY(232):C+,ENG(101)/KIS(102):C+
1166732,SOUTH EASTERN KENYA UNIVERSITY,Health Sciences,BACHELOR OF SCIENCE (PUBLIC HEALTH),29.179,27.342,BIO(231):C+,CHE(233):C+,MAT A(121)/PHY(232):C+,ENG(101)/KIS(102):C+
1240732,"MERU UNIVERSITY OF SCIENCE AND
TECHNOLOGY",Health Sciences,BACHELOR OF SCIENCE (PUBLIC HEALTH),26.747,30.579,BIO(231):C+,CHE(233):C+,MAT A(121)/PHY(232):C+,ENG(101)/KIS(102):C+
1061732,KABARAK UNIVERSITY,Health Sciences,BACHELOR OF SCIENCE IN PUBLIC HEALTH,27.842,17.043,BIO(231):C+,CHE(233):C+,MAT A(121)/PHY(232):C+,ENG(101)/KIS(102):C+
1063732,TECHNICAL UNIVERSITY OF MOMBASA,Health Sciences,BACHELOR OF SCIENCE IN PUBLIC HEALTH,-,-,BIO(231):C+,CHE(233):C+,MAT A(121)/PHY(232):C+,ENG(101)/KIS(102):C+
1087732,KISII UNIVERSITY,Health Sciences,BACHELOR OF SCIENCE IN PUBLIC HEALTH,31.45,32.151,BIO(231):C+,CHE(233):C+,MAT A(121)/PHY(232):C+,ENG(101)/KIS(102):C+
1107732,ST PAULS UNIVERSITY,Health Sciences,BACHELOR OF SCIENCE IN PUBLIC HEALTH,-,-,BIO(231):C+,CHE(233):C+,MAT A(121)/PHY(232):C+,ENG(101)/KIS(102):C+
1170732,MACHAKOS UNIVERSITY,Health Sciences,BACHELOR OF SCIENCE IN PUBLIC HEALTH,27.956,27.017,BIO(231):C+,CHE(233):C+,MAT A(121)/PHY(232):C+,ENG(101)/KIS(102):C+
1181732,"UNIVERSITY OF EASTERN AFRICA,
BARATON",Health Sciences,BACHELOR OF SCIENCE IN PUBLIC HEALTH,15.864,17.043,BIO(231):C+,CHE(233):C+,MAT A(121)/PHY(232):C+,ENG(101)/KIS(102):C+
1246732,MURANG'A UNIVERSITY OF TECHNOLOGY,Health Sciences,BACHELOR OF SCIENCE IN PUBLIC HEALTH,-,-,BIO(231):C+,CHE(233):C+,MAT A(121)/PHY(232):C+,ENG(101)/KIS(102):C+
1249732,"JOMO KENYATTA UNIVERSITY OF
AGRICULTURE AND TECHNOLOGY",Health Sciences,BACHELOR OF SCIENCE IN PUBLIC HEALTH,37.245,37.235,BIO(231):C+,CHE(233):C+,MAT A(121)/PHY(232):C+,ENG(101)/KIS(102):C+
1105188,CHUKA UNIVERSITY,Health Sciences,BACHELOR OF PUBLIC HEALTH,29.419,32.815,BIO(231):C+,CHE(233):C+,MAT A(121)/PHY(232):C+,ENG(101)/KIS(102):C+
1279732,MOUNT KENYA UNIVERSITY,Health Sciences,BACHELOR OF PUBLIC HEALTH,27.488,26.659,BIO(231):C+,CHE(233):C+,MAT A(121)/PHY(232):C+,ENG(101)/KIS(102):C+
1600732,ALUPE UNIVERSITY,Pure Sciences,BACHELOR OF SCIENCE IN ENVIRONMENTAL HEALTH,15.864,-,BIO(231):C+,CHE(233):C+,MAT A(121)/PHY(232):C+,ENG(101)/KIS(102):C+
1082744,"MASINDE MULIRO UNIVERSITY OF
SCIENCE & TECHNOLOGY",Pure Sciences,BACHELOR OF SCIENCE (DISASTER MITIGATION AND SUSTAINABLE DEVELOPMENT),22.449,22.916,,,,
1229765,MASENO UNIVERSITY,Arts & Humanities,"BACHELOR OF ARTS (URBAN AND REGIONAL PLANNING, WITH",18.392,18.692,MAT A(121):C,ENG(101)/KIS(102):C+,GEO(312):C,
1053776,"JARAMOGI OGINGA ODINGA UNIVERSITY
OF SCIENCE AND TECHNOLOGY",Pure Sciences,BACHELOR OF SCIENCE (CONSTRUCTION MANAGEMENT),18.392,18.692,MAT A(121):C+,PHY(232):C+,,
1111776,KENYATTA UNIVERSITY,Pure Sciences,BACHELOR OF SCIENCE (CONSTRUCTION MANAGEMENT),34.138,35.266,MAT A(121):C+,PHY(232):C+,,
"PROG
CODE",INSTITUTION NAME,Other,PROGRAMME NAME,CUTOFF - 2023,CUTOFF - 2022,SUBJECT 1,SUBJECT 2,SUBJECT 3,SUBJECT 4
1249787,"JOMO KENYATTA UNIVERSITY OF
AGRICULTURE AND TECHNOLOGY",Business,BACHELOR OF SCIENCE AGRIBUSINESS MANAGEMENT AND ENTERPRISE DEVELOPMENT,22.911,27.546,MAT A(121):C,"BIO(231)/AGR(443)/BST(56
5):C+",,
1166787,SOUTH EASTERN KENYA UNIVERSITY,Business,BACHELOR OF SCIENCE IN AGRIBUSINESS MANAGEMENT AND ENTREPRENEURSHIP,15.864,16.974,MAT A(121):C,"BIO(231)/AGR(443)/BST(56
5):C+",,
1073806,RONGO UNIVERSITY,Arts & Humanities,BACHELOR OF ARTS (SOCIOLOGY),22.449,22.916,,,,
1117806,PWANI UNIVERSITY,Arts & Humanities,BACHELOR OF ARTS (SOCIOLOGY),22.449,22.916,,,,
1165806,MAASAI MARA UNIVERSITY,Arts & Humanities,BACHELOR OF ARTS (SOCIOLOGY),22.449,22.916,,,,
1063806,TECHNICAL UNIVERSITY OF MOMBASA,Arts & Humanities,BACHELOR OF ARTS IN SOCIOLOGY,22.449,22.916,,,,
1105806,CHUKA UNIVERSITY,Arts & Humanities,BACHELOR OF ARTS IN SOCIOLOGY,22.449,24.374,,,,
1244806,KARATINA UNIVERSITY,Arts & Humanities,BACHELOR OF ARTS IN SOCIOLOGY,22.449,22.916,,,,
1087806,KISII UNIVERSITY,Arts & Humanities,BACHELOR OF ARTS (SOCIAL WORK AND SOCIOLOGY),22.449,22.916,,,,
1425806,ZETECH UNIVERSITY,Arts & Humanities,BACHELOR OF ARTS IN SOCIOLOGY AND TECHNOLOGY,22.449,22.916,,,,
1087811,KISII UNIVERSITY,Pure Sciences,BACHELOR OF SCIENCE (FORENSIC BIOLOGY),15.683,16.974,MAT A(121):C,BIO(231):C+,CHE(233):C,
1229819,MASENO UNIVERSITY,Pure Sciences,"BACHELOR OF SCIENCE (GEOSPATIAL INFORMATION SCIENCE, WITH IT)",15.683,17.363,MAT A(121):C+,PHY(232):C+,GEO(312):C,
1112821,TECHNICAL UNIVERSITY OF KENYA,Pure Sciences,BACHELOR OF SCIENCE (HOSPITALITY MANAGEMENT),-,-,,,,
1246821,MURANG'A UNIVERSITY OF TECHNOLOGY,Pure Sciences,BACHELOR OF SCIENCE (HOSPITALITY MANAGEMENT),21.375,24.429,,,,
1460821,"KIRIRI WOMENS UNIVERSITY OF SCIENCE
AND TECHNOLOGY",Pure Sciences,BACHELOR OF SCIENCE (HOSPITALITY MANAGEMENT),-,-,,,,
1063856,TECHNICAL UNIVERSITY OF MOMBASA,IT,BACHELOR OF SCIENCE IN STATISTICS & COMPUTER SCIENCE,18.814,18.638,MAT A(121):C+,PHY(232):C+,ENG(101)/KIS(102):C,
1112376,TECHNICAL UNIVERSITY OF KENYA,Architecture & Built Environment,BACHELOR OF TECHNOLOGY (BUILDING CONSTRUCTION),32.452,35.865,MAT A(121):C+,PHY(232):C+,,
1082376,"MASINDE MULIRO UNIVERSITY OF
SCIENCE & TECHNOLOGY",Architecture & Built Environment,BACHELOR OF TECHNOLOGY IN BUILDING CONSTRUCTION,27.912,34.311,MAT A(121):C+,PHY(232):C+,,
1173376,"DEDAN KIMATHI UNIVERSITY OF
TECHNOLOGY",Architecture & Built Environment,BACHELOR OF TECHNOLOGY IN BUILDING CONSTRUCTION,28.73,34.67,MAT A(121):C+,PHY(232):C+,,
1079376,KIRINYAGA UNIVERSITY,Architecture & Built Environment,BACHELOR OF TECHNOLOGY IN CONSTRUCTION MANAGEMENT,18.392,18.692,MAT A(121):C+,PHY(232):C+,,
1166886,SOUTH EASTERN KENYA UNIVERSITY,Pure Sciences,BACHELOR OF SCIENCE (ENVIRONMENTAL MANAGEMENT),15.864,17.043,BIO(231)/AGR(443):C+,CHE(233)/GEO(312):C+,,
1078186,AFRICA NAZARENE UNIVERSITY,Pure Sciences,BACHELOR OF SCIENCE IN ENVIRONMENTAL RESOURCE MANAGEMENT,15.864,17.043,BIO(231)/AGR(443):C+,CHE(233)/GEO(312):C+,,
1570886,TURKANA UNIVERSITY COLLEGE,Pure Sciences,BACHELOR OF SCIENCE IN ENVIRONMENTAL MANAGEMENT AND CONSERVATION,15.864,17.043,BIO(231)/AGR(443):C+,CHE(233)/GEO(312):C+,,
1111986,KENYATTA UNIVERSITY,Pure Sciences,BACHELOR OF SCIENCE (COMMUNITY RESOURCE,22.449,24.294,,,,
1580986,"KENYATTA UNIVERSITY - MAMA NGINA
UNIVERSITY COLLEGE",Pure Sciences,BACHELOR OF SCIENCE (COMMUNITY RESOURCE MANAGEMENT),22.449,22.916,,,,
1555254,"KENYA ASSEMBLIES OF GOD EAST
UNIVERSITY",Other,BA IN INTER-CULTURAL STUDIES,20.93,19.67,"CRE(313)/IRE(314)/HRE(31
5):C+",ENG(101)/KIS(102):C,,
1555253,"KENYA ASSEMBLIES OF GOD EAST
UNIVERSITY",Education,BA IN CHURCH EDUCATIONAL MINISTRIES,20.93,19.67,"CRE(313)/IRE(314)/HRE(31
5):C+",ENG(101)/KIS(102):C,,
1555252,"KENYA ASSEMBLIES OF GOD EAST
UNIVERSITY",Other,BA IN BIBLICAL STUDIES,20.93,19.67,"CRE(313)/IRE(314)/HRE(31
5):C+",ENG(101)/KIS(102):C,,
1279220,MOUNT KENYA UNIVERSITY,IT,BACHELOR OF TECHNOLOGY IN COMPUTER AND ELECTRONIC SYSTEMS,15.683,15.982,MAT A(121):C+,PHY(232):C+,CHE(233):C+,
"PROG
CODE",INSTITUTION NAME,Other,PROGRAMME NAME,CUTOFF - 2023,CUTOFF - 2022,SUBJECT 1,SUBJECT 2,SUBJECT 3,SUBJECT 4
1279218,MOUNT KENYA UNIVERSITY,Pure Sciences,BACHELOR OF SCIENCE IN ORAL HEALTH,31.405,34.284,BIO(231):C,CHE(233):C,MAT A(121)/PHY(232):C,ENG(101)/KIS(102):C
1279209,MOUNT KENYA UNIVERSITY,Pure Sciences,BACHELOR OF SCIENCE IN LABORATORY TECHNOLOGY,25.767,24.208,BIO(231):C+,MAT A(121)/PHY(232):C+,,
1253260,MOI UNIVERSITY,Education,BACHELOR OF SCIENCE IN COMMUNITY HEALTH EDUCATION,24.852,25.577,BIO(231):C,CHE(233):C,MAT A(121)/PHY(232):C,ENG(101)/KIS(102):C
1082478,"MASINDE MULIRO UNIVERSITY OF
SCIENCE & TECHNOLOGY",Health Sciences,BACHELOR OF SCIENCE (MEDICAL SOCIAL WORK),28.742,30.472,,,,
1249478,"JOMO KENYATTA UNIVERSITY OF
AGRICULTURE AND TECHNOLOGY",Health Sciences,BACHELOR OF SCIENCE (MEDICAL SOCIAL WORK),26.901,30.606,,,,
1249514,"JOMO KENYATTA UNIVERSITY OF
AGRICULTURE AND TECHNOLOGY",Pure Sciences,BACHELOR OF SCIENCE IN ENERGY AND ENVIRONMENTAL TECHNOLOGY,15.864,17.043,BIO(231)/AGR(443):C+,CHE(233):C,"MAT
A(121)/PHY(232)/GEO(312):C",
1091498,TAITA TAVETA UNIVERSITY,Pure Sciences,BACHELOR OF SCIENCE IN APPLIED PHYSICS,15.683,16.974,MAT A(121):C,PHY(232):C+,,
1246192,MURANG'A UNIVERSITY OF TECHNOLOGY,Education,BACHELOR OF TECHNOLOGY EDUCATION,15.683,15.982,PHY(232):C+,MAT A(121):C+,CHE(233):C+,
5145192,OPEN UNIVERSITY OF KENYA,Education,BACHELOR OF TECHNOLOGY EDUCATION,15.683,-,PHY(232):C+,MAT A(121):C+,CHE(233):C+,
1105693,CHUKA UNIVERSITY,Agriculture,BACHELOR OF SCIENCE IN ANIMAL PRODUCTS TECHNOLOGY,15.864,17.043,BIO(231):C+,"MAT
A(121)/PHY(232)/CHE(233):",,
1105387,CHUKA UNIVERSITY,Hospitality & Tourism,BACHELOR OF HOTEL MANAGEMENT,21.375,25.907,,,,
1685387,THARAKA UNIVERSITY,Hospitality & Tourism,BACHELOR OF HOTEL MANAGEMENT,24.269,24.477,,,,
1080387,CO-OPERATIVE UNIVERSITY OF KENYA,Hospitality & Tourism,BACHELOR OF CATERING AND HOSPITALITY MANAGEMENT,26.904,28.764,,,,
1079173,KIRINYAGA UNIVERSITY,Engineering,"BACHELOR OF TECHNOLOGY IN WATER, IRRIGATION AND ENVIRONMENTAL ENGINEERING",15.683,15.982,MAT A(121):C+,PHY(232):C+,CHE(233):C+,
1079139,KIRINYAGA UNIVERSITY,Engineering,BACHELOR OF TECHNOLOGY IN MECHANICAL VENTILATION AND AIR CONDITIONING,15.683,15.982,MAT A(121):C+,PHY(232):C+,CHE(233):C+,
1057304,EGERTON UNIVERSITY,Arts & Humanities,"BACHELOR OF ARTS (GENDER, WOMEN AND DEVELOPMENT STUDIES)",22.449,22.916,,,,
1166304,SOUTH EASTERN KENYA UNIVERSITY,Arts & Humanities,BACHELOR OF ARTS (GENDER AND DEVELOPMENT STUDIES),-,-,,,,
1246649,MURANG'A UNIVERSITY OF TECHNOLOGY,Arts & Humanities,BACHELOR OF ARTS IN JOURNALISM AND DIGITAL MEDIA,24.027,29.349,ENG(101)/KIS(102):C+,,,
1103649,KCA UNIVERSITY,Arts & Humanities,BACHELOR OF ARTS IN JOURNALISM AND DIGITAL MEDIA,22.449,24.51,ENG(101)/KIS(102):C+,,,
5145649,OPEN UNIVERSITY OF KENYA,Other,BACHELOR IN INTERACTIVE MEDIA TECHNOLOGY,-,-,ENG(101)/KIS(102):C+,,,
1253678,MOI UNIVERSITY,IT,BACHELOR OF SCIENCE IN HEALTH INFORMATICS,-,-,BIO(231):C,CHE(233):C,MAT A(121)/PHY(232):C,ENG(101)/KIS(102):C
1077194,KENYA METHODIST UNIVERSITY,Pure Sciences,BACHELOR OF SCIENCE IN LABORATORY SCIENCES,27.126,23.953,BIO(231):C+,MAT A(121)/PHY(232):C+,,
1087694,KISII UNIVERSITY,Pure Sciences,BACHELOR OF SCIENCE (LABORATORY SCIENCE AND TECHNOLOGY),24.939,28.499,BIO(231):C+,MAT A(121)/PHY(232):C+,,
1111337,KENYATTA UNIVERSITY,Arts & Humanities,BACHELOR OF ARTS (COUNSELING),22.449,24.937,,,,
1111570,KENYATTA UNIVERSITY,Education,BACHELOR OF SCIENCE (ENVIRONMENTAL EDUCATION),21.858,17.043,BIO(231):C+,AGR(443)/BIO(231):C+,,
1279679,MOUNT KENYA UNIVERSITY,Other,BACHELOR OF FILM AND ANIMATION STUDIES,22.449,28.01,ENG(101)/KIS(102):C+,,,
1164679,MULTIMEDIA UNIVERSITY OF KENYA,Other,BACHELOR OF FILM PRODUCTION AND ANIMATION,26.903,30.864,ENG(101)/KIS(102):C+,,,
1164230,MULTIMEDIA UNIVERSITY OF KENYA,Pure Sciences,BACHELOR OF SCIENCE (INSTRUMENTATION & CONTROL),15.683,15.982,MAT A(121):C+,PHY(232):C+,CHE(233):C+,ENG(101)/KIS(102):C+
"PROG
CODE",INSTITUTION NAME,Other,PROGRAMME NAME,CUTOFF - 2023,CUTOFF - 2022,SUBJECT 1,SUBJECT 2,SUBJECT 3,SUBJECT 4
1118581,UNIVERSITY OF KABIANGA,Arts & Humanities,BACHELOR OF ARTS (HUMAN RIGHTS),22.449,22.916,,,,
1176581,LAIKIPIA UNIVERSITY,Education,BACHELOR OF ARTS (PEACE EDUCATION),22.449,22.916,,,,
